content_id,platform,content_date,topic,title,caption,content_type,format,hook_type,video_length,posting_time,views,likes,comments,shares,saves,followers_before,followers_after,retention_rate,hashtag_count,hashtags,cta_type,caption_style,audience_segment
CONTENT_3211A60A,Instagram,2026-04-15 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Story Hook,54.9,Afternoon (12-4 PM),48866,6415,331,3590,1505,4307,5502,0.51,8,#Loneliness #struggle,Follow for more,Educational / Tips,Students
CONTENT_C020706D,YouTube,2026-07-19 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Short Video,Audio Hook,23.1,Night (9 PM-12 AM),3338,351,40,94,111,30533,30575,0.69,8,#CareerPressure #struggle,None,Emotion + Personal Story,Millennials
CONTENT_32347A8B,YouTube,2026-06-01 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Short Video,Question Hook,40.2,Afternoon (12-4 PM),1194,75,15,19,8,20644,20651,0.56,4,#Dating #struggle,Link in bio,Educational / Tips,General
CONTENT_685E49E4,Instagram,2026-07-03 23:41:46,Academic Stress,The truth about academic stress,Let's talk about academic stress. #growth #mentalhealth,Organic,Short Video,Audio Hook,26.9,Afternoon (12-4 PM),3533,352,39,85,81,29931,29954,0.35,9,#AcademicStress #struggle,Link in bio,Long-form vulnerable,Professionals
CONTENT_E6F9A7AE,Instagram,2026-05-14 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Long Video,Audio Hook,510.7,Night (9 PM-12 AM),11080,1370,91,860,811,45158,45332,0.44,4,#Overthinking #struggle,Share this,Long-form vulnerable,Professionals
CONTENT_7D895BC5,TikTok,2026-07-23 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Visual Hook,44.8,Night (9 PM-12 AM),4181,582,80,11,48,9685,9692,0.68,5,#Loneliness #struggle,Comment your thoughts,Question to Audience,General
CONTENT_3BC5D559,TikTok,2026-03-28 23:41:46,Relationships,The truth about relationships,Let's talk about relationships. #growth #mentalhealth,Organic,Long Video,Story Hook,588.1,Morning (8-11 AM),37438,4612,602,1214,1538,28280,28844,0.24,3,#Relationships #struggle,None,Emotion + Personal Story,Students
CONTENT_4E4E87F7,Instagram,2026-06-08 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Text Hook,59.9,Afternoon (12-4 PM),71785,5675,658,7130,6427,42534,45034,0.61,8,#Overthinking #struggle,None,Question to Audience,Professionals
CONTENT_AE7E1857,TikTok,2026-06-04 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Single Image,Question Hook,0.0,Night (9 PM-12 AM),86140,7260,1429,952,3423,40386,41060,0.19,5,#SocialAnxiety #struggle,Follow for more,Long-form vulnerable,General
CONTENT_DE020175,YouTube,2026-08-09 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Text Hook,51.1,Afternoon (12-4 PM),22688,3220,294,1981,1964,39957,40375,0.61,1,#SocialAnxiety #struggle,Save for later,Emotion + Personal Story,Professionals
CONTENT_E4164C8A,Instagram,2026-07-07 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Carousel,Visual Hook,0.0,Evening (5-8 PM),7418,1078,137,51,301,21426,21501,0.41,1,#Productivity #struggle,Save for later,Emotion + Personal Story,Millennials
CONTENT_445F0A74,TikTok,2026-04-01 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Single Image,Audio Hook,0.0,Night (9 PM-12 AM),29083,3567,451,2871,1610,21455,21896,0.41,1,#Overthinking #struggle,Save for later,Emotion + Personal Story,Gen Z
CONTENT_537F7C6C,TikTok,2026-08-09 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Visual Hook,15.3,Night (9 PM-12 AM),4020,586,77,343,148,29500,29579,0.74,9,#SocialAnxiety #struggle,Share this,Emotion + Personal Story,General
CONTENT_C1A38EE3,YouTube,2026-05-24 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Short Video,Question Hook,46.1,Evening (5-8 PM),9373,529,183,53,194,47994,48047,0.35,5,#CareerPressure #struggle,Link in bio,Question to Audience,General
CONTENT_5528DE91,TikTok,2026-08-31 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Text Hook,59.5,Afternoon (12-4 PM),27383,2001,177,164,1016,7654,7756,0.63,8,#SelfConfidence #struggle,Follow for more,Educational / Tips,Professionals
CONTENT_C6231BBA,Instagram,2026-06-08 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Carousel,Story Hook,0.0,Afternoon (12-4 PM),7151,909,91,79,318,12221,12272,0.35,5,#Overthinking #struggle,Link in bio,Question to Audience,Students
CONTENT_A8A4F3C4,TikTok,2026-05-16 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Story Hook,39.7,Afternoon (12-4 PM),71297,8402,1376,460,1681,34434,34755,0.74,5,#Overthinking #struggle,Save for later,Question to Audience,Students
CONTENT_8EBD56BA,Instagram,2026-08-13 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Text Hook,19.3,Morning (8-11 AM),34290,3042,491,1517,1275,18352,19073,0.43,9,#SocialAnxiety #struggle,Comment your thoughts,Question to Audience,General
CONTENT_215B9A14,YouTube,2026-03-16 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Short Video,Audio Hook,33.1,Night (9 PM-12 AM),21147,1928,111,730,889,15860,16124,0.59,8,#Dating #struggle,Link in bio,Educational / Tips,Gen Z
CONTENT_1E36FB7A,TikTok,2026-05-25 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Morning (8-11 AM),10935,639,72,721,858,49708,50065,0.39,1,#Loneliness #struggle,Share this,Educational / Tips,Millennials
CONTENT_C641CA22,TikTok,2026-06-03 23:41:46,Relationships,The truth about relationships,Let's talk about relationships. #growth #mentalhealth,Organic,Short Video,Visual Hook,26.9,Night (9 PM-12 AM),78382,10241,740,310,2955,13767,14256,0.67,2,#Relationships #struggle,None,Emotion + Personal Story,Gen Z
CONTENT_B98EAE33,TikTok,2026-08-16 23:41:46,Financial Stress,The truth about financial stress,Let's talk about financial stress. #growth #mentalhealth,Organic,Short Video,Audio Hook,50.4,Night (9 PM-12 AM),2306,163,18,54,91,38069,38100,0.6,4,#FinancialStress #struggle,Link in bio,Emotion + Personal Story,Professionals
CONTENT_3D155886,TikTok,2026-05-21 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Text Hook,44.3,Evening (5-8 PM),52821,6923,610,195,4160,42412,42900,0.5,3,#Overthinking #struggle,Save for later,Emotion + Personal Story,Millennials
CONTENT_D77A326F,Instagram,2026-05-21 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Visual Hook,35.9,Afternoon (12-4 PM),43811,2843,848,2019,1598,35621,36321,0.57,8,#SelfConfidence #struggle,Comment your thoughts,Educational / Tips,Gen Z
CONTENT_7574EA21,Instagram,2026-05-30 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Text Hook,18.3,Night (9 PM-12 AM),38794,4314,513,1866,1507,11473,12308,0.53,3,#SelfConfidence #struggle,Share this,Long-form vulnerable,Gen Z
CONTENT_94E96087,Instagram,2026-05-10 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Carousel,Text Hook,0.0,Evening (5-8 PM),935,57,5,37,14,1443,1450,0.24,3,#CareerPressure #struggle,None,Long-form vulnerable,Millennials
CONTENT_48ABCBA4,TikTok,2026-08-03 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Short Video,Question Hook,46.8,Evening (5-8 PM),7244,907,82,277,131,48621,48724,0.44,8,#Dating #struggle,None,Educational / Tips,Professionals
CONTENT_5D5DE216,YouTube,2026-08-12 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Long Video,Audio Hook,219.3,Morning (8-11 AM),11367,1286,111,74,112,2002,2028,0.42,1,#Dating #struggle,Save for later,Educational / Tips,Professionals
CONTENT_6AC6BC16,Instagram,2026-04-05 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Long Video,Question Hook,491.8,Afternoon (12-4 PM),6873,1001,114,274,272,16494,16555,0.16,2,#SocialAnxiety #struggle,Share this,Educational / Tips,Millennials
CONTENT_5456405B,TikTok,2026-05-04 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Audio Hook,25.4,Afternoon (12-4 PM),1833,204,32,83,48,31129,31150,0.44,8,#Loneliness #struggle,Link in bio,Emotion + Personal Story,Millennials
CONTENT_6A312AA9,Instagram,2026-07-06 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Short Video,Text Hook,38.1,Evening (5-8 PM),14934,1521,209,68,537,3076,3194,0.64,7,#Dating #struggle,Link in bio,Long-form vulnerable,Gen Z
CONTENT_A18A379D,Instagram,2026-06-10 23:41:46,Dating,The truth about dating,Let's talk about dating. #growth #mentalhealth,Organic,Single Image,Visual Hook,0.0,Morning (8-11 AM),72918,6924,1245,1119,2500,16015,16819,0.32,5,#Dating #struggle,Link in bio,Emotion + Personal Story,General
CONTENT_399024E4,YouTube,2026-04-16 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Night (9 PM-12 AM),1873,191,33,42,70,7105,7116,0.35,9,#Productivity #struggle,Save for later,Educational / Tips,Gen Z
CONTENT_7D1837F6,YouTube,2026-05-08 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Carousel,Question Hook,0.0,Morning (8-11 AM),47304,6387,488,4624,549,10560,11549,0.2,6,#Loneliness #struggle,Link in bio,Long-form vulnerable,Gen Z
CONTENT_934AAD46,TikTok,2026-06-27 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Short Video,Question Hook,53.5,Night (9 PM-12 AM),12398,1447,206,674,894,25853,26078,0.69,7,#Overthinking #struggle,Link in bio,Question to Audience,Gen Z
CONTENT_EF18555A,Instagram,2026-07-24 23:41:46,Financial Stress,The truth about financial stress,Let's talk about financial stress. #growth #mentalhealth,Organic,Short Video,Text Hook,19.5,Evening (5-8 PM),7572,659,42,301,372,6397,6568,0.61,4,#FinancialStress #struggle,Save for later,Short & Punchy,Gen Z
CONTENT_73A3DFB8,Instagram,2026-07-09 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Long Video,Audio Hook,595.1,Afternoon (12-4 PM),5355,677,88,282,188,36056,36135,0.22,5,#Overthinking #struggle,Share this,Educational / Tips,Millennials
CONTENT_AD98B154,YouTube,2026-08-28 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Carousel,Visual Hook,0.0,Evening (5-8 PM),1218,72,13,36,21,48482,48492,0.44,4,#CareerPressure #struggle,Comment your thoughts,Emotion + Personal Story,Students
CONTENT_06495BC2,YouTube,2026-03-11 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Text Hook,30.8,Evening (5-8 PM),57500,5288,449,2612,2576,9967,11334,0.39,8,#SelfConfidence #struggle,Link in bio,Question to Audience,Professionals
CONTENT_16681DF5,TikTok,2026-08-23 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Single Image,Story Hook,0.0,Morning (8-11 AM),2624,389,47,51,164,33830,33862,0.45,9,#SocialAnxiety #struggle,Follow for more,Long-form vulnerable,Professionals
CONTENT_A62F0931,YouTube,2026-09-05 23:41:46,Productivity,The truth about productivity,Let's talk about productivity. #growth #mentalhealth,Organic,Carousel,Text Hook,0.0,Night (9 PM-12 AM),2313,127,43,99,30,48969,48994,0.1,3,#Productivity #struggle,Comment your thoughts,Educational / Tips,Gen Z
CONTENT_337E522C,TikTok,2026-05-11 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Morning (8-11 AM),19959,1649,123,338,1498,49232,49504,0.2,5,#Loneliness #struggle,Follow for more,Long-form vulnerable,General
CONTENT_36C3333B,Instagram,2026-06-09 23:41:46,Financial Stress,The truth about financial stress,Let's talk about financial stress. #growth #mentalhealth,Organic,Long Video,Visual Hook,536.9,Evening (5-8 PM),14410,741,233,551,360,22207,22369,0.45,1,#FinancialStress #struggle,Share this,Question to Audience,Students
CONTENT_7855D3C4,Instagram,2026-04-12 23:41:46,Financial Stress,The truth about financial stress,Let's talk about financial stress. #growth #mentalhealth,Organic,Short Video,Text Hook,57.3,Evening (5-8 PM),33685,4619,586,1000,1250,36268,36688,0.57,1,#FinancialStress #struggle,Link in bio,Short & Punchy,Gen Z
CONTENT_BA59AD6D,Instagram,2026-05-05 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Long Video,Question Hook,140.9,Evening (5-8 PM),4333,278,28,185,156,9849,9903,0.49,5,#CareerPressure #struggle,Comment your thoughts,Emotion + Personal Story,General
CONTENT_3589B567,TikTok,2026-08-31 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Long Video,Text Hook,387.1,Morning (8-11 AM),11067,1503,163,45,361,4800,4850,0.31,8,#CareerPressure #struggle,Save for later,Educational / Tips,General
CONTENT_3D6290A9,TikTok,2026-09-03 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Long Video,Story Hook,415.8,Morning (8-11 AM),17125,929,193,1505,1211,17277,17801,0.53,4,#Overthinking #struggle,Follow for more,Question to Audience,Gen Z
CONTENT_44B51CA5,TikTok,2026-08-20 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Audio Hook,22.7,Morning (8-11 AM),2811,418,46,124,152,26600,26631,0.6,9,#Loneliness #struggle,None,Short & Punchy,General
CONTENT_CC10C074,YouTube,2026-07-07 23:41:46,Career Pressure,The truth about career pressure,Let's talk about career pressure. #growth #mentalhealth,Organic,Short Video,Audio Hook,30.7,Afternoon (12-4 PM),4635,272,80,91,8,46331,46357,0.41,7,#CareerPressure #struggle,None,Educational / Tips,Professionals
CONTENT_A3E4A1D2,TikTok,2026-08-27 23:41:46,Overthinking,The truth about overthinking,Let's talk about overthinking. #growth #mentalhealth,Organic,Long Video,Text Hook,367.8,Evening (5-8 PM),1488,88,21,147,88,43381,43435,0.38,7,#Overthinking #struggle,Follow for more,Question to Audience,General
CONTENT_0EF6BDFF,Instagram,2026-03-13 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Audio Hook,26.3,Morning (8-11 AM),8123,625,76,180,194,31804,31867,0.45,6,#SelfConfidence #struggle,Comment your thoughts,Long-form vulnerable,Professionals
CONTENT_B336D87E,Instagram,2026-08-14 23:41:46,Relationships,The truth about relationships,Let's talk about relationships. #growth #mentalhealth,Organic,Short Video,Story Hook,52.3,Afternoon (12-4 PM),4093,337,34,63,135,7473,7511,0.79,4,#Relationships #struggle,Share this,Long-form vulnerable,General
CONTENT_EBDF3F65,TikTok,2026-03-29 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Carousel,Question Hook,0.0,Night (9 PM-12 AM),13097,1474,123,77,602,10752,10858,0.35,8,#SelfConfidence #struggle,Save for later,Question to Audience,Gen Z
CONTENT_38BE5C4C,TikTok,2026-05-13 23:41:46,Loneliness,The truth about loneliness,Let's talk about loneliness. #growth #mentalhealth,Organic,Short Video,Question Hook,28.6,Evening (5-8 PM),48890,5286,820,2905,3445,18852,19876,0.55,3,#Loneliness #struggle,Comment your thoughts,Question to Audience,Students
CONTENT_3B141564,Instagram,2026-08-10 23:41:46,Relationships,The truth about relationships,Let's talk about relationships. #growth #mentalhealth,Organic,Short Video,Visual Hook,20.9,Evening (5-8 PM),31090,2521,390,556,84,2178,2330,0.6,3,#Relationships #struggle,Link in bio,Long-form vulnerable,Gen Z
CONTENT_CDA57434,YouTube,2026-08-10 23:41:46,Academic Stress,The truth about academic stress,Let's talk about academic stress. #growth #mentalhealth,Organic,Carousel,Audio Hook,0.0,Evening (5-8 PM),165127,11699,2720,5965,7297,29830,31890,0.21,2,#AcademicStress #struggle,Link in bio,Emotion + Personal Story,Students
CONTENT_91E410FA,Instagram,2026-06-03 23:41:46,Self Confidence,The truth about self confidence,Let's talk about self confidence. #growth #mentalhealth,Organic,Short Video,Audio Hook,32.3,Afternoon (12-4 PM),6806,747,129,303,96,41151,41198,0.51,1,#SelfConfidence #struggle,None,Long-form vulnerable,Gen Z
CONTENT_3DEF0EDB,YouTube,2026-04-15 23:41:46,Social Anxiety,The truth about social anxiety,Let's talk about social anxiety. #growth #mentalhealth,Organic,Short Video,Visual Hook,48.1,Night (9 PM-12 AM),4555,656,36,52,36,20605,20632,0.74,3,#SocialAnxiety #struggle,Save for later,Educational / Tips,Professionals
